-1:37 | @grelmedialski2241: ooo na kartkach - też dobra opcj
2:18:48 | @denisnickel5492: tyle że str to dalej str - lista może mieć nie tylko znak  dlatego złożona
2:18:53 | @Mateo-n7: Q: Czy to jest lista - ["pies", "kot", 99
2:18:54 | @psvpl: @kacz4836 ctrl+ 
2:18:57 | @AdamRaciecki-p2w: ctrl+
2:18:59 | @PinguVanEx: Q Czy zmienne w pamieci nie maja znaczenia? Widzialem art dla GO lub Rust, gdzie analiza pokazala jak na wydajnosc to wplywalo ze wzgledu na rozmiar zmiennyc
2:19:00 | @magalia7882: Q czy zmienna może mieć kilka wartości? Np tak jak w badaniach ankietowych, zmienna odpowiada pytaniu, a wartości odpowiadają odpowiedziom. Przykładowo wartość 1 (oznacza "Tak"), 2 oznacza "Nie
2:19:02 | @begrael: @radekjanik2657 nie zbiory, a ciąg
2:19:27 | @sebastiandudzinski6538: [Q] Czy według Ciebie ma znaczenie start nauki programowania pomiędzy językiem wysokiego poziomu a niskiego poziomu
2:19:33 | @jromtb: tablica
2:19:42 | @robert8262: zapodacie linka do discorda? bo odjechał gdzieś w ciu
2:19:57 | @Pawel-bj6qy: https://discord.gg/zVMnv9Yq
2:20:13 | @kimi_alone: Q czy to rodzaj rzutowania
2:20:29 | @PinguVanEx: @jromtb tablica mieszajaca (z haszowaniem). Czysta tablica to cos innego
2:20:45 | @begrael: @jromtb w pythonie nie ma tablic. Poszli w list
2:20:50 | @y3rzyk: Q: to mozna kilka nazw zmiennych do jednego obniektu w pamiecie ? :
2:21:25 | @dbzubal: x-"" 
2:21:46 | @man4video: jak się pomyli
2:21:49 | @begrael: Q to 67 będzie obiektem czy będzie na stosie
2:21:50 | @Temptater: Q: Czy mogę doczepić więcej obiektów do jednej zmiennej jak np 'x'
2:21:57 | @man4video: list = [1,2,3] to raczej warto zrobić del lis
2:21:57 | @jankowalszczak2689: {Q} zmienne a i tmp(ze slajdu) mają tę samą wartość ale to są DWIE ROŻNE zmienne? w sensie mozna zmodyfikowac a tmp pozostaje niezmienione
2:22:00 | @damiandamian1235: Q del nie powinno się używać do zwalniania pamięci
2:22:14 | @denisnickel5492: ta
2:22:26 | @Henry-k8x3c: Q: czy trzeba definiowac najpierw obiekt 67 czy od razu przypisuje sie x=67 
2:22:41 | @PinguVanEx: @damiandamian1235 to pewnie zalezy, bo GC moze lepiej czyscic i agregowac dalej pamie
2:23:26 | @denisnickel5492: można też: a, tmp = 6
2:24:12 | @dbzubal: są typy double , single, variant jak w excel?
2:24:17 | @dbzubal: kiedy decimal a kiedy floa
2:24:28 | @gokuworkout3675: Q: a co sie stanie jeśli przypiszesz mu do zmiennej liczbę pi i każesz całą wyświetlić x
2:24:34 | @psvpl: @denisnickel5492 a to nie stworzy dwóch zmiennych a i tmp o wartości 67
2:24:56 | @denisnickel5492: tak utworzysz dwie zmienne z tą samą wartości
2:25:04 | @MPKiller545: 0.0 interestin
2:25:19 | @Mateo-n7: Q: czyli typ int nie ma z góry określonej wielkości w bajtach
2:25:22 | @MPKiller545: czy 0.0 == 0?
2:25:29 | @Krzysztof.Radzikowski: a teraz 0.1 + 0.2 
2:25:42 | @psvpl: @denisnickel5492 chyba nie przecztałem całości i zastanawiałem się co komentujesz :
2:25:55 | @suavosh: Q: czy None to jak NULL w SQLu
2:26:11 | @denisnickel5492: ktoś zadał pytanie to odpowiedziałem - don't worr
2:26:11 | @jakubkarasiuk: a czym jest "NaN"
2:26:31 | @MPKiller545: pustk
2:26:38 | @bartlomiejm0: czyli to void taki
2:26:57 | @zygzaketlwsl: @jakubkarasiuk NaN to skrót od Not a Numbe
2:27:56 | @jakubkarasiuk: Dziękuję <3, czyli to będzie się zaliczać pod type
2:27:59 | @naw4883: None to jak nullptr w C+
2:28:48 | @kacz4836: czyli w sumie to mogę pisać program paython w pawershell na windos
2:29:09 | @begrael: a jak go zapiszesz na przyszłość
2:29:21 | @naw4883: programik tak, mozes
2:29:27 | @psvpl: @kacz4836 tak, ale go nie zapiszesz na później, więc to dobre do szybkich testów albo jako kalkulator ;
2:30:03 | @marcinmisiak4357: czyli coś jak NULL 
2:30:07 | @damianb-ski1145: Q: to jest tak odmienne od innych jezykó
2:30:19 | @kulkajereczek1843: ta
2:30:20 | @jromtb: tak :
2:30:24 | @mjr_zan: a JWT się liczy
2:30:27 | @KotTruskawkowy: Tak używam czasem jsona :
2:30:34 | @psvpl: ja tylko oglądam JSON-
2:30:57 | @marekostrowski1919: object w jso
2:30:57 | @gokuworkout3675: tablica dwuwymiarow
2:31:06 | @PinguVanEx: 43 bedzie int czy str
2:31:16 | @denisnickel5492: in
2:31:25 | @KamilaNeko: a nie str? bo jest w " 
2:31:25 | @izornek: Q: czy do kluczy można przypisywać tablice
2:31:28 | @denisnickel5492: str bo jest w apostrofi
2:31:29 | @denisnickel5492: X
2:31:32 | @krakosasnl5099: Q: Czyli jako klucz można użyć też int'a np
2:31:37 | @gokuworkout3675: @PinguVanEx zależy jak zapiszesz jeśli w cudzysłowiu to będzie string
2:31:41 | @werazielin1301: Q: Czy Gynvael planujesz może udostępnić tę prezentację? :
2:31:57 | @psvpl: @werazielin1301 mówił, że ta
2:32:13 | @werazielin1301: dzięki
2:32:15 | @MPKiller545: "43" -> st
2:32:19 | @MPKiller545: 43 -> in
2:32:28 | @PinguVanEx: @gokuworkout3675 dzieki, wlasnie sie zastanawialem czy cos magicznego tam jest w stylu "2" + 2 = 
2:32:35 | @kacz4836: Q wrzuci pan tą prezentacje gdzieś
2:32:50 | @Temptater: Q: Czy zamrożoną listę 'tuple' moge przerobić na zwykłą listę komendą i dodać jakieś wartości do tej listy
2:33:01 | @Mateo-n7: Q: czy wielkość liter w nazwach zmiennych jest znacząca
2:33:18 | @denisnickel5492: tak ale przypisując ją do zmienne
2:34:04 | @JasonStejtam: @Henry-k8x3c przypisujesz od razu x=67 a zasadniczo to x będzie odwołaniem do 67, a zasadniczo 67 jest wbudowane w moduł Python
2:34:50 | @psvpl: @Temptater nie wiem czy da się komendą w pythonie, ale na pewno da się programistyczie przepiując zawartość w inne miejsc
2:34:57 | @JasonStejtam: @Temptater tak, wykorzystując funkcję list(
2:35:07 | @JasonStejtam: @Mateo-n7 wielkość ma znaczenie - jest case sensitiv
2:35:12 | @JasonStejtam: @kacz4836 będzie prezentacj
2:35:52 | @bartlomiejm0: a potem użytkownik wpisze "dwa" i świat zaczyna płoną
2:36:20 | @JasonStejtam: @krakosasnl5099 możesz użyć czegokolwiek jako key w słownik
2:36:28 | @damianb-ski1145: Q: a może przed zmianą zweryfikuj czy to liczba
2:36:34 | @JasonStejtam: zasadniczo to kluczem mogą być wszystkie obiekty które są "hashable
2:36:39 | @psvpl: @bartsamsel3915 wtedy przypomniamy sobie o try except ;
2:37:02 | @krakosasnl5099: @JasonStejtam dzieki
2:37:18 | @PinguVanEx: Q Czy w Py jest rzutowanie zmiennej czy sam sobie to ogarnia
2:37:26 | @Henry-k8x3c: Q: czy napisany program w pytonie bedzie dziala na maszynie na ktorej nie ma interpreter
2:38:08 | @JasonStejtam: @Henry-k8x3c a co go zinterpretuje? musiałbyś wykorzystać jakiś bundler, który będzie miał zapięty jakiś mini interprete
2:39:34 | @amkair: Q a zgodnie z tym co mówiłeś, żeby nie powtarzać, mogłes zroibć funkcje i zastosować do obu zmiennych?
2:39:40 | @Henry-k8x3c: nie ma mozliwosci tworzyc plikow wykonywalnych .ex
2:39:42 | @JasonStejtam: @PinguVanEx pojęcie zmiennej w Pythonie jest rozmyte, zmienna w Pythonie to nazwa odwołująca się do obiektu, x = 10; x = 5.0; x = [1, 2, 3] wykonane po kolei jest poprawne, bo 'x' na coś wskazuj
2:40:15 | @JasonStejtam: @Henry-k8x3c pythona nie można bezpośrednio skompilować do exe - do tego wykorzystuje się bundler
2:40:24 | @JasonStejtam: o czym zapewne Gyn wspomni na późniejszym etapi
2:41:16 | @PinguVanEx: @JasonStejtam a wiesz moze czy nadpisuje dane komorki pamieci czy zmienia wskaznik na inna adresacje
2:41:27 | @mateusz6517: Q - Co jeżeli problem jest bardziej złożony, abstrakcyjny? Czy pseudod nadal tutaj pomoże? To tak odwołam się do testów eksploracyjnych - gdzie nie znamy funkcjonalności dobrz
2:41:52 | @bartsamsel3915: @psvpl (y
2:41:59 | @Temptater: Q: A możesz wpisać cyfry / liczby słownie i on sobie z tym poradzi
2:41:59 | @jromtb: Q: To (env) na końcu o czym mówi
2:42:12 | @Henry-k8x3c: czyli na arduino lub rassbery pi trzeba doinstalowac bundler 
2:42:43 | @JasonStejtam: @PinguVanEx to zależy jakie obiekty, ale zwykle zmienia wskaźnik na inną adresację, bo mu się np. zmienia rozmiar i musi na nowo alokować obszar w pamięc
2:42:53 | @KamilaNeko: @temptater chyba nie poradzi bo to inny typ chyb
2:42:57 | @PinguVanEx: @Henry-k8x3c do rpi jak zainstalujesz raspbiana lub innego debiana to masz ta juz unterpreter python
2:43:36 | @psvpl: @JasonStejtam mądrego to miło poczytać :
2:43:41 | @DteamMachine: Q: skoro wiadomo, ze beda cyfry, to nie mozna od razu pobrac jako cyfre, tylko trzeba pobietac string i konwertowac na cyfre
2:43:58 | @JasonStejtam: @Henry-k8x3c bundlery to narzędzia, które pakują (bundlują) interptere, skrypt oraz wszystkie jego zależności (w tym biblioteki Pythona i ewentualnie inne pliki) w jeden lub kilka plikó
2:44:13 | @kacz4836: ktoś mi wytłumaczy jak z VS code właczyć to wy console bo ja obenie to kopiuje do pawer shella a to sensu nie m
2:44:28 | @PinguVanEx: @DteamMachine dla czlowieka to oczywiste, ale dla maszyny to jest wartosc tekstowa wpisana w konsol
2:44:28 | @JasonStejtam: @DteamMachine input domyślnie przyjmuje stringa, więc musisz go skonwertować do int
2:44:50 | @psvpl: @kacz4836 w prawym górnym rogu jest taki przycisk wyglądający jak play, spróbuj tak uruchomić ko
2:45:04 | @marekostrowski1919: ctrl+shift+
2:45:33 | @nerdsinlaw: jest suuuper - drugia raz przechodze ;)
2:45:38 | @ParadiseAix: super dzieki wielki
2:45:45 | @JasonStejtam: choćbym posiadł całą wiedzę, to Gynvael zawsze zaskoczy czymś nowym 
2:46:06 | @dragon121a: łatwo sie tworzy taki progra
2:46:12 | @DteamMachine: jasonstejtam: rozumiem, dziekuje
2:46:28 | @marcinmisiak4357: @kacz4836 masz na górze Terminal
2:46:37 | @dragon121a: łatwo sie tworzy taką gr
2:47:41 | @radekjanik2657: Q jesli moglbys podac kilka narzedzi terminalowych do pracy z pythonem takich jak debuggery i podobne narzedzia do pracy z kodem, bez koniecznosci bloatu IDE
2:47:41 | @czarny969: Q Czy da się w python wykorzystać że ktoś nie dał obsługi błędów np w walidacji danych jako podatność
2:47:43 | @krolikzbrowcem: @dragon121a ale nie polecam robić gry od zera w pygame, czyję się jakbym nagle nie wiedział co robię :
2:47:54 | @JasonStejtam: @czarny969 oczywiści
2:48:01 | @mjr_zan: Q: Jakie jest Twoje ulubione distro do pracy na co dzień
2:48:05 | @the3md1: Q czy ten dzisiejszy kurs wystarczy zeby zaczac ten 12 tygodniowy
2:48:05 | @De_rac: Q Co ile mniej wiecej robicie takie kursy - chodzi mi konkretnie o ten kurs ktory bedzie za pare dn
2:48:15 | @JasonStejtam: @mjr_zan Gyn pracuje na Kubuntu
2:48:26 | @JasonStejtam: @De_rac poprzednia wersja była w maju tego rok
2:48:30 | @dragon121a: @ krolikzbrowcem dzięk
2:48:34 | @tadeuszkobron9837: Czy kurs praktyczny Python 12 projektów będzie prostszym kursem niż majowy kurs 10 projektów??
2:48:41 | @mjr_zan: @JasonStejtam dzięk
2:48:45 | @JasonStejtam: @tadeuszkobron9837 to raczej powtórk
2:48:50 | @De_rac: @JasonStejtam Dziek
2:49:04 | @damiandamian1235: Q co do nazywania plików tak aby nie kolidowały z nazwami bibliotek. Przy imporcie nie można podać czegoś w rodzaju ścieżki do biblioteki aby uniknąć kolizji nazw
2:49:25 | @kimi_alone: Q: jesli do obiektu przyczepiamy zmienną x (w przykladach bylo x = 67) to czy to przyczepienie jest rzutowaniem
2:49:35 | @zakensik: W jakich godzinach będą odbywać się sesje Python Master
2:50:15 | @Rumakownie: @ czy w pythonie mamy aktualne zagadnienia zwiazane ze wskaźnikami?
2:50:27 | @JasonStejtam: @kimi_alone nie jest to klasyczne rzutowanie, po prostu x wskazuje w danym momencie na liczbę 6
2:50:27 | @mentostheundying: environmen
2:50:52 | @JasonStejtam: @Rumakownie są wskaźniki, ale są "przezroczyste" dla użytkownik
2:50:58 | @mateuszmarciniak1957: Q a czemu nie chcemy instalować bibliotek globalnie (env) 
2:51:03 | @Temptater: Q: Czy zawsze muszę mu instalować biblioteki? Czy środowisko np 'crusor' będzie miało już wgrane wszystkie niezbędne biblioteki
2:51:37 | @JasonStejtam: @mateuszmarciniak1957 żeby ci nie zaśmiecało systemu, a po drugie co w przypadku gdy jeden projekt wykorzystuje wersję 3.5, a inny projekt 4.2? - do tego celu stworzone jest virtual environmen
2:51:40 | @naw4883: Super prowadzący — pewny siebie jak trzeba. Nie owija w bawełnę: jak komuś nie pasuje, to zawsze są inne kursy. Szacun za szczerość, rzadki gatunek w edukacji
2:51:51 | @sebastiandudzinski6538: [Q] Czy uważasz, że lepiej zaczynać naukę programowania od języków wysokiego poziomu czy niskiego, czy to w ogóle ma znaczenie
2:51:56 | @psvpl: @naw4883 właśnie :
2:52:20 | @Daniel-kh2cc: Q Może na super ciąg szkoleń Sekurak Academy 2026 pojawi się też jakiś kod
2:52:27 | @JasonStejtam: @Temptater dużo bibliotek będzie zainstalowanych, bo są ze standardowej biblioteki, a jeżeli czegoś nie będziesz miał to dostaniesz błąd -- można zainstalować za pomocą 'pip install
2:52:41 | @Henry-k8x3c: Q: mógłbyś trochę wytłumaczyć jak dziala wykonywanie programu z edytora do interpretera i wynik zawsze w cmd pod windowsem 
2:53:06 | @JasonStejtam: @sebastiandudzinski6538 swego czasu Gyn polecał na początek języki wysokiego poziomu typu Python, JavaScrip
2:53:21 | @damianb-ski1145: Q: ponowię pytanie, czy będzie coś wspomniane o wielowątkowości
2:53:38 | @JasonStejtam: @damianb-ski1145 tak będzie, na 3 lekcj
2:53:52 | @jromtb: Q: wracając do pytania o pobierania liczby - czy można użyć już jakiejś biblioteki z napisaną funkcją, są takie biblioteki i gdzie je szukać
2:53:55 | @JasonStejtam: łamanie hashy z wykorzystaniem multithreading i multiprocessin
2:56:07 | @cutting_void: Q: hej Panowie. Ja tak towarzyszko bo dawno was nie widziałem. Dzięki za świetnie podaną wiedzę. Kawał dobrej roboty jak zawsze
2:56:18 | @begrael: A C i C++ to nie jest wysoki poziom
2:56:20 | @izornek: Q: Czy do klucza w zmiennej dict można przypisać listę
2:56:25 | @mjr_zan: Q: czy mamy jakieś ćwiczenia na zrobić jutro
2:56:39 | @JasonStejtam: @izornek nie można, bo list jest mutable, a więc nie jest hashabl
2:56:42 | @tadeuszkobron9837: Q: Napisałem prosty program w Pythonie otwierający jakąś przykładową stronę internetową. Czy mogę w Pythonie określić w jakiej przeglądarce chciałbym określić tą stronę? Z czego muszę skorzystać
2:57:10 | @KamilaNeko: Q: Gdzie i jak się nauczyć pythona od zupełnego zera (ale serio, zakładając że się nie zna takich rzeczy jak idle, visual itp). Bo nawet tu we wstępie trzeba juz jakąś wiedzę mieć. Samemu nie idzi
2:57:52 | @grelmedialski2241: Q: czy env jest wewnatrz jednej wersji pythona czy mozemy w venv zainstalowac inna wersje pythona, czy jednak docker pomoze bardziej
2:57:53 | @psvpl: ja też nei rozumiem tego pytani
2:58:19 | @PinguVanEx: Q: Czy Python ma alternatywne interpretery
2:58:20 | @JasonStejtam: @grelmedialski2241 ty decydujesz jaka wersja Pythona ma być dla danego venv
2:58:23 | @cezaryzahorowski8481: @KamilaNeko idzie i samemu, kwestia zawziętośc
2:58:39 | @begrael: Dzięki za dziś! Pozdrawia
2:59:03 | @czarny969: Q Czy w python sandbox ma sens żeby ograniczyć atakującemu dostęp do środowiska np linux na maszynie np v
2:59:04 | @KamilaNeko: @cezaryzahorowski8481 no nie idzie za cholere uz od 3 lat, a musze sie nauczy
2:59:05 | @JasonStejtam: @PinguVanEx ma i to sporo, typu Jython– napisana w Java, MicroPython, IronPython, PyP
2:59:05 | @NuoDevix: Q: jak sobie radzissz z podatnościami w pip? Jak zapobiec instalacji złośliwych paczek
2:59:57 | @cezaryzahorowski8481: @KamilaNeko to trzeba zmienić metodologi
3:00:00 | @Krzysztof.Radzikowski: uv mocno upraszcza sprawe vevn
3:00:14 | @JasonStejtam: Dziękuję za szkolenie Gyn, mocno jak zawsze, pozdrówk
3:00:39 | @KamilaNeko: @cezaryzahorowski8481 no to wlasnie pytam jak ;_
3:00:43 | @Mloody11: Ma ktos jeszcze kod do hackArcana?
3:00:49 | @rodzyn555: cwiczonko juz dawno zrobion
3:01:22 | @cezaryzahorowski8481: @KamilaNeko mnie wystarczyły pdf i klepani
3:01:23 | @andrzejdebowski8803: Czy będzie pokazany proces kompilacji kodu do instalatora
3:01:28 | @Bartosz-mod: @Mloody11 da21205d5a11134
3:01:42 | @GynvaelColdwind: da21205d5a11134
3:01:50 | @mjr_zan: Super szkolenie, dzięki za dziś :
3:02:00 | @missygnalek: Dziękuje
3:02:07 | @GynvaelColdwind: wszelkie pytania możecie śmiało zadawać na discordzie - nie gryzę ;
3:02:08 | @Henry-k8x3c: Q próbuje doprecyzować : platforma windows 11 , ogolnie jak to wszystko jest powiązane edytor interpreter a wykonywanie programu czy mozna wyniki dostawac w oknie windowsowym np w przegladarc
3:02:08 | @damianb-ski1145: dobrano
3:02:09 | @pawemateja1001: dzięki bardzo. do jutr
3:02:18 | @werazielin1301: Dziękuję ! :
3:02:20 | @the3md1: dziek
3:02:21 | @cezaryzahorowski8481: @KamilaNeko nadal jestem na początku drogi, ale wszystko przede mn
3:02:22 | @mariusztrzcina-szrek9885: thx, cz
3:02:23 | @jromtb: Dzięki. Do jutr
3:02:24 | @3ci_music: dzięki
3:02:31 | @to-nie-idkfa: dzięki :
3:02:32 | @MichalOrpel: Dzięki :
3:02:34 | @Henry-k8x3c: czy zawsze pracujemy na oknie terminal
3:02:36 | @krakosasnl5099: Dzięki! Do jutra :
3:02:39 | @lukasz_misiek: Super, wielkie dzięki!
3:02:41 | @Pioorun: a link do filmu tatusiem ealizującym instrukcje dzieci
3:02:41 | @jacekklimko9276: dzięk
3:02:42 | @kordalowie: Dzięki :
3:02:44 | @zakensik: dzięk
3:02:44 | @MrMchz: dzięki za dzisiaj. Do jutra
3:02:46 | @mateusz6517: dzięki
3:02:46 | @exeriON-dev: dzięk
3:02:48 | @ancn4286: dziękuję, do jutra
3:02:49 | @astrodisco: Dzieki, pozdro60
3:02:50 | @czarny969: @andrzejdebowski8803 nie kompiluje się kodu do instalatora daje się tam po prostu exe i jego zależności częst
3:02:51 | @cutting_void: Dzięki Panowie
3:02:52 | @shao_may8813: Dziękuję :
3:02:54 | @PeterRimmSky: Dzięki, dobre prowadzenie sesj
3:02:54 | @artur3481: dzięki, cześ
3:02:57 | @photo67: Tx
3:02:59 | @joannalisok3765: dziękuje i do jutr
3:03:01 | @cezaryzahorowski8481: dzięki za dzi
3:03:03 | @KamilaNeko: @cezaryzahorowski8481 no to zazdro, u mnie nie chce "kliknąć" niewazne ile przy tym siedz
3:03:03 | @bulba7: dzięk
3:03:08 | @mateusz6517: merytoryka super, lepsze niż tutorial hell 
3:03:10 | @sebastiancmak7156: Dobrano
3:03:10 | @photo67: do jutra :
3:03:10 | @leszekzur6007: dzięk
3:03:13 | @caaanvi: Dzięk
3:03:33 | @HanSor89: dziek
3:03:36 | @piotrduczynski1679: th
3:03:42 | @rosetnebula: dzięk
3:03:48 | @grzegorzgrabowski1551: dzięk
3:03:50 | @jakubkarasiuk: dziekujem
3:03:51 | @Pawel-bj6qy: Dzięki
3:03:51 | @nerdsinlaw: dzieki!!!
3:03:54 | @magdalenapak6857: dzięk
3:03:55 | @robert8262: dzięki
3:03:55 | @Mylus69: dzięk
3:03:57 | @wojciechknigawka2817: Dzięk
3:03:58 | @to-nie-idkfa: dzięki, do jutra 
3:04:00 | @agnieszkas5411: dzięk
3:04:08 | @GamesFunPLpl: Dzięk
3:04:09 | @MPKiller545: dzięki ;
3:04:13 | @adamn3306: dzięk
3:04:14 | @Gason71: dzieki i milej nocy :
3:04:23 | @tomitomi2251: dzięki, cześ
3:04:38 | @GynvaelColdwind: @Henry-k8x3c tak, można również w przeglądarce, ale jest to kapkę bardziej skomplikowane żeby to połączyć (na tym drugim kursie to jest
3:04:42 | @marekwoznica3408: dzięki cześ
3:04:48 | @ryszardglegola125: Dzięki
